org_name,org_uuid,founder_linkedin_url
Cabify,78e93b5d-22d1-827d-5a9a-ac400c63a5f2,http://www.linkedin.com/in/vicentepascual
Cactus Wellhead,dd32e173-b871-43b3-98f5-d0089beef40b,https://www.linkedin.com/in/scott-bender-9ba31295
Caffeine,84108f13-c1fd-0b9e-3afa-154843a7392e,https://www.linkedin.com/in/sam-roberts-66305b8/
Calendly,2f6131ca-1a42-5894-6195-a55053fff7a1,https://www.linkedin.com/in/bawotona/
Califia Farms,d163bf11-6725-ce99-46f7-cdee9e7f12fb,https://www.linkedin.com/in/gregsteltenpohl
Calm,594e9707-5c9a-d952-7893-7f2347480018,http://www.linkedin.com/in/michaelactonsmith
CalmCar Vision System,716189d3-df7a-4f29-851e-574965439dd0,https://www.linkedin.com/in/xi-wang-calmcar
Calysta,89d407ac-486f-a45a-9913-9778f6e2b494,https://www.linkedin.com/in/alan-shaw-phd-a5117759
Cambricon Technologies,31d4ef43-caea-4f54-b619-38de7392bc96,https://www.linkedin.com/in/tianshi-chen-72a49922/
Cambricon Technologies,31d4ef43-caea-4f54-b619-38de7392bc96,https://www.linkedin.com/in/yunji-chen-10a29946
Cambridge Mobile Telematics,8bc587b3-956b-711a-5610-069f74071b2f,https://www.linkedin.com/in/wvpowers/
Cambridge Mobile Telematics,8bc587b3-956b-711a-5610-069f74071b2f,https://www.linkedin.com/in/hari-balakrishnan-0702263/
Cameo,d15fffa3-c84e-0802-fb68-a8b5920e8921,https://www.linkedin.com/in/devspinn/
Cameo,d15fffa3-c84e-0802-fb68-a8b5920e8921,https://www.linkedin.com/in/martin-blencowe-b1768114a/
Cameo,d15fffa3-c84e-0802-fb68-a8b5920e8921,https://linkedin.com/in/stevengalanis
Camino Financial,c73be3d5-d7d4-e9de-fc51-bb5f702821be,https://www.linkedin.com/in/seandsalas/
Canada Drives,11543418-8e91-bef1-7255-17ed024f49fd,https://www.linkedin.com/in/codywgreen
Candor Midstream,86998b5b-b2d4-4146-9505-e04eee296c27,https://www.linkedin.com/in/darrel-hagerman-92ba1b2/
Canva,f96a6ad0-e91c-8d0c-8f68-dd9b0767fd38,http://www.linkedin.com/in/melanieperkins/
Canva,f96a6ad0-e91c-8d0c-8f68-dd9b0767fd38,http://www.linkedin.com/in/themaninblue
Canva,f96a6ad0-e91c-8d0c-8f68-dd9b0767fd38,http://www.linkedin.com/pub/cliff-obrecht/20/a99/79b
Capchase,e1da03d0-6d34-4377-ae54-18554670bb6f,https://www.linkedin.com/in/przemek-gotfryd-74240b4/
Capchase,e1da03d0-6d34-4377-ae54-18554670bb6f,https://www.linkedin.com/in/luisbasagoitimarques
Capchase,e1da03d0-6d34-4377-ae54-18554670bb6f,https://www.linkedin.com/in/imorenopubul/
Capchase,e1da03d0-6d34-4377-ae54-18554670bb6f,https://www.linkedin.com/in/miguelfernandezlarrea/
Capchase,e1da03d0-6d34-4377-ae54-18554670bb6f,https://www.linkedin.com/in/luis-basagoiti-marqu%C3%A9s-1a41126b/
Capital Float,fcbe40b2-bc86-613a-2833-a04af89ede00,https://www.linkedin.com/in/gaurav-hinduja-25a24544
Capital Float,fcbe40b2-bc86-613a-2833-a04af89ede00,https://www.linkedin.com/in/sashankrishyasringa
Capital Rx,e5829344-ff74-49c4-8b60-5ee7c337716c,https://www.linkedin.com/in/rpkelly
Capital Rx,e5829344-ff74-49c4-8b60-5ee7c337716c,http://www.linkedin.com/in/capitalrx
Capital Rx,e5829344-ff74-49c4-8b60-5ee7c337716c,https://www.linkedin.com/in/joseph-alexander-b4b4b827
Capital on Tap,380e0b58-9e14-9400-c9e5-9b4f78329752,https://www.linkedin.com/in/david-luck-8984065
Capitolis,86131925-3871-4911-98b7-3e81053be9f5,https://www.linkedin.com/in/gilmandelzis
Capitolis,86131925-3871-4911-98b7-3e81053be9f5,https://www.linkedin.com/in/igorteleshevsky/
Capsule,108eab25-2a1f-e631-ef63-e0d373aceec0,https://www.linkedin.com/in/ekinariwala/
CaptivateIQ,fceb37cf-4838-4dd9-b042-2ad34ac52de1,https://www.linkedin.com/in/hubertw/
CaptivateIQ,fceb37cf-4838-4dd9-b042-2ad34ac52de1,https://www.linkedin.com/in/mschop
Car Capital Technologies,c6d295bf-39e9-4872-8b1f-8c7129d4070b,https://www.linkedin.com/in/justin-tisler-2121a3/
Carbon,2df02ab1-bb60-60e3-d147-0e03ef04d0d5,https://www.linkedin.com/in/philip-desimone-9112bb35
Carbon Health,c0cd6d82-a7c4-4a64-6a90-05150d5cd25f,https://www.linkedin.com/in/caesar-djavaherian
Carbon Health,c0cd6d82-a7c4-4a64-6a90-05150d5cd25f,https://www.linkedin.com/in/tom-berry-4622643a/
Carbon Health,c0cd6d82-a7c4-4a64-6a90-05150d5cd25f,https://www.linkedin.com/in/gregburrell/
Cardone Capital,ee0cbae9-5bf1-4e27-9ad7-757b04070323,https://www.linkedin.com/in/grantcardone/
Cardurion Pharmaceuticals,1b148232-110b-4d7e-91f4-78cd55dbb862,https://www.linkedin.com/in/michael-mendelsohn-m-d-066a97/
CareMax,235e99ff-c1a5-44c7-938e-cdd2f3d6694c,https://www.linkedin.com/in/carlos-de-solo-3a3b3436/
CarePort Health,3d93cbe6-00f7-f7c1-bcf7-a841f19e6442,https://www.linkedin.com/in/lissy-hu-0a9ab048
CareVet,e737c6cf-f9de-4c37-8296-0fe53717a32c,https://www.linkedin.com/in/kent-thornberry-534156125
Careem,8044fef3-7107-8de4-9564-ab7ecf80eae4,https://www.linkedin.com/in/mudassirsheikha/
Careem,8044fef3-7107-8de4-9564-ab7ecf80eae4,https://www.linkedin.com/in/magnuskolsson
Careem,8044fef3-7107-8de4-9564-ab7ecf80eae4,https://www.linkedin.com/in/abdullaelyas
Caresyntax,514051c9-d3a2-5424-dd88-957858dbb56f,https://www.linkedin.com/in/denniskogan
CargoX,5eec4dee-caba-be77-cf23-7a1fe1d28c28,https://www.linkedin.com/in/dkorma
Caribou,5b5be692-6a1c-4cab-a90d-53292d5c3fa1,https://www.linkedin.com/in/kevinspencerbennett/
Caribou Biosciences,44a6878d-42c4-acde-f8dd-11b1bd9d3e0c,https://www.linkedin.com/in/martin-jinek-5167a6b3
Caribou Biosciences,44a6878d-42c4-acde-f8dd-11b1bd9d3e0c,https://www.linkedin.com/in/rachelhaurwitz
Carisma Therapeutics,dfbf2c54-aabc-fe74-0cff-76783fc336cd,https://www.linkedin.com/in/saar-gill-09060b9/
Carisma Therapeutics,dfbf2c54-aabc-fe74-0cff-76783fc336cd,https://www.linkedin.com/in/michael-klichinsky-75539223
Carousell,c10504a6-f6d8-66d9-f6d7-757529727b5e,https://www.linkedin.com/in/curiousmarcus/
Carousell,c10504a6-f6d8-66d9-f6d7-757529727b5e,https://www.linkedin.com/in/siurui
Carousell,c10504a6-f6d8-66d9-f6d7-757529727b5e,http://www.linkedin.com/in/lucasngoo
Carrier Energy Partners,dcbe322a-2c74-14c5-d7cf-3cff92d65220,https://www.linkedin.com/in/christina-chen-76590455
Carrier Energy Partners,dcbe322a-2c74-14c5-d7cf-3cff92d65220,https://www.linkedin.com/in/mark-clemans-536806199
Carro,4328aad1-af85-6c4e-b1cd-74f7f4aa197c,https://www.linkedin.com/in/adityalesmana
Carro,4328aad1-af85-6c4e-b1cd-74f7f4aa197c,https://www.linkedin.com/in/aarontan/
Carro,4328aad1-af85-6c4e-b1cd-74f7f4aa197c,https://www.linkedin.com/in/kelvin-chng-65316a25/
Carsome,1bdf2ff7-23ef-da61-ff51-cfb2eb9feea0,https://www.linkedin.com/in/jiun-ee-teoh-8a091a84/
Cart.com,355272b6-fbea-4c68-883c-e14b3632d485,https://www.linkedin.com/in/omair-t-922b1913/
Cart.com,355272b6-fbea-4c68-883c-e14b3632d485,https://www.linkedin.com/in/edsturrock/
Cart.com,355272b6-fbea-4c68-883c-e14b3632d485,https://www.linkedin.com/in/jim-m-jacobsen-61792096/
Carta,6ac31e65-f95f-cb7b-7765-165e31388a8c,https://www.linkedin.com/in/heward
Carvana,5971d22a-87a2-02ac-cbae-f6ae5f888543,https://www.linkedin.com/in/ernie-garcia-8122a421/
Carwow,20d5dd76-04fa-04df-09a9-fec0b1d417b9,https://www.linkedin.com/in/davidsantoro/
Carwow,20d5dd76-04fa-04df-09a9-fec0b1d417b9,https://www.linkedin.com/in/alexmargolis/
Carwow,20d5dd76-04fa-04df-09a9-fec0b1d417b9,https://www.linkedin.com/in/jameshind/
Casavo,ea88bd36-c0e1-429d-bab0-abe416567f85,https://www.linkedin.com/in/giorgio-tinacci-a953b458/
CassTime,eeac6e8b-61ed-40f8-b1c7-383cbfe21454,https://www.linkedin.com/in/overmars-jiang-b879891a/
Cato Networks,20320500-af9f-e863-1793-c43a93f3cd8e,http://www.linkedin.com/in/shlomokramer
Cato Networks,20320500-af9f-e863-1793-c43a93f3cd8e,https://www.linkedin.com/in/gur-shatz-36313a/
Cavalcade Midstream,c5308524-7d58-479a-bc0f-ff86b79038a4,https://www.linkedin.com/in/hunter-thunell-17b40416
Cedar,cb7ba5d3-91fe-40ed-8ac1-269f34a10db2,https://www.linkedin.com/in/florianotto
Cedar,cb7ba5d3-91fe-40ed-8ac1-269f34a10db2,https://www.linkedin.com/in/alidow/
Cellarity,4adddc28-1164-41e8-a66f-91db18c538e6,https://www.linkedin.com/in/plugis
Cellink,bc70750a-eb91-62e5-4ace-855ff19d0d06,https://www.linkedin.com/in/kevin-coakley-b780462/
Celonis,1788a443-0166-9038-6143-9ba21cd228e6,https://www.linkedin.com/in/bastian-nominacher-82ba94b8/
Celonis,1788a443-0166-9038-6143-9ba21cd228e6,https://www.linkedin.com/in/martin-klenk-40b81a14
Celsius Network,62821073-fced-5a7c-2916-a02373999096,https://www.linkedin.com/in/mashinsky
Centivo,790684b6-df9a-4d6d-a37d-81891c31aad6,https://www.linkedin.com/in/ashok-subramanian-4b742/
Centivo,790684b6-df9a-4d6d-a37d-81891c31aad6,https://www.linkedin.com/in/alan-cohen-32757416
Cerebral,f876bb64-0d2f-49b0-b416-fe9cb6b5f31c,https://www.linkedin.com/in/hodzunganh/
Cerebras Systems,8f3e6d2d-c8cb-fca5-e2e4-ca567940c6da,https://www.linkedin.com/in/michael-james-905b1423
Cerebras Systems,8f3e6d2d-c8cb-fca5-e2e4-ca567940c6da,http://www.linkedin.com/in/andrewdfeldman
Cerebras Systems,8f3e6d2d-c8cb-fca5-e2e4-ca567940c6da,https://www.linkedin.com/in/sean-lie-4a80097/
Cerebras Systems,8f3e6d2d-c8cb-fca5-e2e4-ca567940c6da,https://www.linkedin.com/in/gary-lauterbach-9689064/
Cerebras Systems,8f3e6d2d-c8cb-fca5-e2e4-ca567940c6da,https://www.linkedin.com/in/jean-philippe-fricker-b39800/
Ceribell,022c6017-84e4-40a7-b27a-25881ad3948d,https://www.linkedin.com/in/xingjuan-jane-chao-1311333
Ceribell,022c6017-84e4-40a7-b27a-25881ad3948d,https://www.linkedin.com/in/josefparvizi
CertiK,74bf516f-455a-48b6-99a2-71866db2a3ff,https://www.linkedin.com/in/guronghui/
Chainalysis,88eeaa79-e11d-3f28-122a-cf7c5273665a,https://www.linkedin.com/in/jonylevin/
Chainalysis,88eeaa79-e11d-3f28-122a-cf7c5273665a,https://www.linkedin.com/in/jan-m%C3%B8ller-bb32141/
Chainalysis,88eeaa79-e11d-3f28-122a-cf7c5273665a,https://www.linkedin.com/in/gronager/
Chargebee,b6b11653-4ef8-b453-9b60-93ffe0236558,https://www.linkedin.com/in/krishs
Chargebee,b6b11653-4ef8-b453-9b60-93ffe0236558,http://www.linkedin.com/in/rajaramansanthanam
Chargebee,b6b11653-4ef8-b453-9b60-93ffe0236558,https://www.linkedin.com/in/thiyaguprofile
Chargebee,b6b11653-4ef8-b453-9b60-93ffe0236558,https://www.linkedin.com/in/saravanan-kp-09792838
Checkr,ffe232c5-fcf4-e08e-b43d-c7dd1d5fc32c,http://www.linkedin.com/in/yanisse
Checkr,ffe232c5-fcf4-e08e-b43d-c7dd1d5fc32c,http://www.linkedin.com/in/jperichon
Chetwood Financial,6274bb6b-1932-4c55-a823-8b7e6ec9ab0e,https://www.linkedin.com/in/mark-jenkinson-16159b/
Chexiang,b154329f-e440-4992-9c04-c747d443c8b6,https://www.linkedin.com/in/terrywbq/
Chime,fc728475-9dbe-50f8-a6e0-7b6a74f71a3e,http://www.linkedin.com/in/ryanaking
Chime,fc728475-9dbe-50f8-a6e0-7b6a74f71a3e,https://www.linkedin.com/in/cbritt/
Chipper Cash,23e145e5-f01e-44c1-929d-29c31de17ff1,https://www.linkedin.com/in/maijid/
Chipper Cash,23e145e5-f01e-44c1-929d-29c31de17ff1,https://www.linkedin.com/in/hamserunjogi/
Chorus.ai,5b1a8bae-0af5-cb08-7ae8-67af6e3cf8e4,https://www.linkedin.com/in/roy-raanani
Chronosphere,746e4b23-3fa4-45da-836b-e562b396f6d0,https://www.linkedin.com/in/robskillington/
Chronosphere,746e4b23-3fa4-45da-836b-e562b396f6d0,https://www.linkedin.com/in/martinmao/
CinCor Pharma,97a42196-202a-4312-83dd-fc06112e8873,https://www.linkedin.com/in/catherine-j-pearce-mba-dhsc-822a401/
Circle,e9fc5b1e-309f-dae7-580a-b924c5c5608d,https://www.linkedin.com/in/jeremyallaire
Circle,e9fc5b1e-309f-dae7-580a-b924c5c5608d,http://www.linkedin.com/in/seanneville
Circle,e9fc5b1e-309f-dae7-580a-b924c5c5608d,https://www.linkedin.com/in/mohammed-urfan-a426a864/
CircleCI,de04dc12-be65-5c06-408c-a87f62d3a918,https://www.linkedin.com/in/paulbiggar
CircleUp,013560b7-5b6b-40bc-9008-d58db554463d,http://www.linkedin.com/in/roryeakin
CircleUp,013560b7-5b6b-40bc-9008-d58db554463d,http://www.linkedin.com/in/ryancaldbeck
Circulus,59229559-16a9-4263-ac76-fe12e4b5ef17,https://www.linkedin.com/in/david-hudson-57b80b8/
CityFibre,584e6570-4ec8-5f2a-b1ac-09dfc22ea580,https://www.linkedin.com/in/greg-mesch-88a46a5/
Cityblock Health,2c853e31-971e-4eb9-9ef5-7bb36803e638,https://www.linkedin.com/in/baygross/
Cityblock Health,2c853e31-971e-4eb9-9ef5-7bb36803e638,https://www.linkedin.com/in/iyahromm/
Cityblock Health,2c853e31-971e-4eb9-9ef5-7bb36803e638,https://www.linkedin.com/in/toyin-ajayi-ba57b078/
Clara,18d4a1ed-9810-4242-bd66-63dbd55479e7,https://mx.linkedin.com/in/digaresc
Clara,18d4a1ed-9810-4242-bd66-63dbd55479e7,https://www.linkedin.com/in/gerrygiacoman/
Clari,e4af5446-ae7e-89fd-64da-f1d61c477445,https://www.linkedin.com/in/byrneandy
Clari,e4af5446-ae7e-89fd-64da-f1d61c477445,https://www.linkedin.com/in/venkatrangan01
Clarify Health Solutions,36436a39-2265-1055-111f-fa79bc43aae7,http://www.linkedin.com/in/toddgottula
Clarify Health Solutions,36436a39-2265-1055-111f-fa79bc43aae7,https://www.linkedin.com/in/jpdrouin?trk=pub-pbmap
Claroty,0a07e1d2-061a-0f91-d9f1-0acc8c61de83,https://www.linkedin.com/in/amir-zilberstein-20a37/
Claroty,0a07e1d2-061a-0f91-d9f1-0acc8c61de83,https://www.linkedin.com/in/benny-porat-95039730
Claroty,0a07e1d2-061a-0f91-d9f1-0acc8c61de83,https://www.linkedin.com/in/galinaantova/
Class Technologies,e21797f7-4225-4c02-8e4c-c7dea4834c1e,https://www.linkedin.com/in/chasen
ClassDojo,edefafa8-5b4d-45cb-717e-f60dc5f8a616,http://www.linkedin.com/in/liamdon
ClassDojo,edefafa8-5b4d-45cb-717e-f60dc5f8a616,https://www.linkedin.com/in/samchaudhary
CleanCapital,196f21ec-70c6-20ae-1d94-9fac6bb7ab95,https://www.linkedin.com/in/since1968
CleanCapital,196f21ec-70c6-20ae-1d94-9fac6bb7ab95,https://www.linkedin.com/in/jon-powers-9445641
CleanCapital,196f21ec-70c6-20ae-1d94-9fac6bb7ab95,https://www.linkedin.com/in/thomas-byrne-b72ab524
Clear Creek Midstream,1370a8f6-582d-4edc-8719-a92fcd0be69c,https://www.linkedin.com/in/david-kley-16974354/
Clear Creek Midstream,1370a8f6-582d-4edc-8719-a92fcd0be69c,https://www.linkedin.com/in/rick-van-eyk-215b5111/
Clear Creek Midstream,1370a8f6-582d-4edc-8719-a92fcd0be69c,https://www.linkedin.com/in/chase-sturdevant-03721552/
Clear Street,37c03ad6-ac6e-4c65-8fcc-076068538e71,https://www.linkedin.com/in/sachin-kumar-6192b53/
Clear Street,37c03ad6-ac6e-4c65-8fcc-076068538e71,https://www.linkedin.com/in/chris-pento-2a4b5458/
ClearGen,5931d732-ce28-438f-8820-f131e07dc9c9,https://www.linkedin.com/in/georgeplattenburg/
ClearScore,28f68783-a327-197a-3aca-6cbc1e6ae693,https://www.linkedin.com/in/justinbasini
Clearco,f4d7f364-af7e-467a-8ebf-9aaba40e2d92,http://www.linkedin.com/in/oliviergrinda
Clearco,f4d7f364-af7e-467a-8ebf-9aaba40e2d92,https://www.linkedin.com/in/micheleromanow
Clearco,f4d7f364-af7e-467a-8ebf-9aaba40e2d92,https://www.linkedin.com/in/charliecf/
Clearco,f4d7f364-af7e-467a-8ebf-9aaba40e2d92,http://www.linkedin.com/in/andrewdsouza
Clearco,f4d7f364-af7e-467a-8ebf-9aaba40e2d92,https://www.linkedin.com/in/pavel-melnichuk-b5833470/
Clearco,f4d7f364-af7e-467a-8ebf-9aaba40e2d92,https://www.linkedin.com/in/ivan-gritsiniak-b992a2120/
Clearco,f4d7f364-af7e-467a-8ebf-9aaba40e2d92,https://www.linkedin.com/in/tanaydelima
Clearcover,09081d68-1f53-c17e-702e-26d0c6a48c84,https://www.linkedin.com/in/derekbrigham/
Clearcover,09081d68-1f53-c17e-702e-26d0c6a48c84,http://www.linkedin.com/in/kylenakatsuji
Cleerly,4ea45d69-6587-4fe9-b20d-f80cfe4188e2,https://www.linkedin.com/in/james-min-2b9b61
Clever,2758e9b2-774e-0406-ffc9-6b8650259bc9,http://www.linkedin.com/in/danielcarroll
Clever,2758e9b2-774e-0406-ffc9-6b8650259bc9,http://www.linkedin.com/in/rfgarcia
CleverTap,1c67623a-815e-f2d7-2aa1-29b1204447c9,https://www.linkedin.com/in/sunil-thomas-a67846
CleverTap,1c67623a-815e-f2d7-2aa1-29b1204447c9,http://in.linkedin.com/pub/suresh-kondamudi/5/bb2/43b
CleverTap,1c67623a-815e-f2d7-2aa1-29b1204447c9,https://www.linkedin.com/in/anand-jain-07a8012
Click Therapeutics,f22d7e76-5627-f0e1-31e4-ba8ec9ef3290,https://www.linkedin.com/in/davidbklein
ClickUp,e5f4e491-301f-21e2-dae9-4bcb649088a0,https://www.linkedin.com/in/zebevansclickup/
ClickUp,e5f4e491-301f-21e2-dae9-4bcb649088a0,https://www.linkedin.com/in/alex-yurkowski-70644585/
Clip,f0379bc7-9789-3667-366d-6d895597a3ac,https://www.linkedin.com/in/adolfobabatz
Cloud Imperium,15617311-b124-8825-ca3f-009d569e96d8,https://www.linkedin.com/in/chris-roberts-35113239/
Cloud Imperium,15617311-b124-8825-ca3f-009d569e96d8,https://www.linkedin.com/in/ortwin-freyermuth-92728b21/
CloudBees,7f5fee94-6336-dcde-e6df-2fc7ed1951ab,http://www.linkedin.com/in/sachalabourey
CloudBees,7f5fee94-6336-dcde-e6df-2fc7ed1951ab,https://www.linkedin.com/in/francoisdechery/
CloudBees,7f5fee94-6336-dcde-e6df-2fc7ed1951ab,https://www.linkedin.com/in/michaelneale/
CloudBees,7f5fee94-6336-dcde-e6df-2fc7ed1951ab,https://www.linkedin.com/in/adrian-brock-a152b236
CloudMinds,a5cd2425-4452-5fe9-1c47-49d4b3ea3faf,https://www.linkedin.com/in/bill-huang-188749/
CloudMinds,a5cd2425-4452-5fe9-1c47-49d4b3ea3faf,https://www.linkedin.com/in/robert-zhang-504969/
CloudWalk,4254d36b-68ce-049e-040a-df4ab90b095d,https://www.linkedin.com/in/luisbebop
Cloudbeds,d1c65f07-9c7c-63a1-36cf-9cbff78bf3ed,https://www.linkedin.com/in/richardhcastle/
Cloudbeds,d1c65f07-9c7c-63a1-36cf-9cbff78bf3ed,http://www.linkedin.com/in/adambharris
Cloudbreak Therapeutics,c491ca56-8809-45c9-9b5e-31f9ad5a97b6,https://www.linkedin.com/in/jinsong-ni-77b9311b/
Cloudbreak Therapeutics,c491ca56-8809-45c9-9b5e-31f9ad5a97b6,https://www.linkedin.com/in/van-dinh-mba-48a3b2b0/
Cloudian,59b1bc53-5771-12b3-5de9-aca97b412d7a,https://www.linkedin.com/in/michaeltso
Clover Health,218bda65-0c8c-3bb9-30b5-0c001d41a6f0,https://www.linkedin.com/in/vivek-garipalli-1246942
Clumio,1c9131c0-fa46-4ddb-aa5b-acd739ac5546,https://www.linkedin.com/in/kaustubh-patil-7202a21/
Clumio,1c9131c0-fa46-4ddb-aa5b-acd739ac5546,https://www.linkedin.com/in/poojankumar/
Clumio,1c9131c0-fa46-4ddb-aa5b-acd739ac5546,https://www.linkedin.com/in/woon-ho-jung-ba090123/
Clutter,72b388b2-cddd-e2a1-8843-43a6ff974cc7,https://www.linkedin.com/in/arimir/
CoachHub,77e9bbb4-4c26-476c-b54e-81a31b401e04,https://www.linkedin.com/in/yniebelschuetz
CoachHub,77e9bbb4-4c26-476c-b54e-81a31b401e04,https://www.linkedin.com/in/niebelschuetz
Coalition,943de4f1-3b1d-4b09-a131-a48abf22535d,http://www.linkedin.com/in/joshuamotta
Cockroach Labs,b1747dde-35b5-2b88-4f41-5c9c4b8b5f04,https://www.linkedin.com/in/benjamin-darnell-33121b162
Cockroach Labs,b1747dde-35b5-2b88-4f41-5c9c4b8b5f04,https://www.linkedin.com/in/spencerwkimball
Coda,7cb427ae-94c5-4edb-9133-25707427add7,https://www.linkedin.com/in/alexdeneui/
Coda,7cb427ae-94c5-4edb-9133-25707427add7,http://www.linkedin.com/in/shishirmehrotra
Codat,f76ae1a8-9c79-62bc-1c54-376b23e67183,https://www.linkedin.com/in/alexandercardona
Codat,f76ae1a8-9c79-62bc-1c54-376b23e67183,https://www.linkedin.com/in/david-hoare/
Codat,f76ae1a8-9c79-62bc-1c54-376b23e67183,https://www.linkedin.com/in/peterdeveloper/
Codecademy,7b41b2a2-adbd-2bc7-229c-e96e91e80ca2,http://www.linkedin.com/in/ryanbubinski
Codecademy,7b41b2a2-adbd-2bc7-229c-e96e91e80ca2,http://www.linkedin.com/in/zacharysims
Codemao,3ff72b02-f85d-4eae-864a-76e357a48f98,https://www.linkedin.com/in/tianchi-li-662bb584/
Codemao,3ff72b02-f85d-4eae-864a-76e357a48f98,https://www.linkedin.com/in/yuesun1
Cognite,49d8f43b-8f33-4f8b-9b90-06a88eb53b74,https://www.linkedin.com/in/stein-h-danielsen-810107
Cognite,49d8f43b-8f33-4f8b-9b90-06a88eb53b74,https://www.linkedin.com/in/jlervik
Cognite,49d8f43b-8f33-4f8b-9b90-06a88eb53b74,https://www.linkedin.com/in/fredrik-anfinsen-6186a697
Cognite,49d8f43b-8f33-4f8b-9b90-06a88eb53b74,https://www.linkedin.com/in/geir-k-engdahl
Cohabs,05cd26bb-3f5b-4841-2614-4d54fa0a88ba,https://www.linkedin.com/in/francoissamyn/
Cohabs,05cd26bb-3f5b-4841-2614-4d54fa0a88ba,https://www.linkedin.com/in/ydauber/
Cohere,34b73a99-d4cb-4bc5-8641-6db4fd2782b8,https://www.linkedin.com/in/aidangomez/
Cohere,34b73a99-d4cb-4bc5-8641-6db4fd2782b8,https://www.linkedin.com/in/nick-frosst-19b80463/
Cohere,34b73a99-d4cb-4bc5-8641-6db4fd2782b8,https://www.linkedin.com/in/1vnzh/
Cohesity,8ba4c63f-da52-e9d0-603f-865f8739e629,https://www.linkedin.com/in/mohit-aron-a83858
CoinDCX,8a906767-19c5-4a7a-b9be-fb61c52e537a,https://www.linkedin.com/in/neeraj-khandelwal-4baa9634/
CoinDCX,8a906767-19c5-4a7a-b9be-fb61c52e537a,https://www.linkedin.com/in/smtgpt/
CoinSwitch Kuber,5a93900f-4392-346a-f861-9a43d04d9433,https://www.linkedin.com/in/sagarvimal/
CoinSwitch Kuber,5a93900f-4392-346a-f861-9a43d04d9433,https://www.linkedin.com/in/govind1246/
CoinSwitch Kuber,5a93900f-4392-346a-f861-9a43d04d9433,https://www.linkedin.com/in/ashish-singhal-a165aa24/
Coinbase,66e40cf4-9685-ff3b-b5a7-0d43cc45eefb,https://www.linkedin.com/in/barmstrong/
Collective Health,da5a60a6-06fa-bd2d-735c-69122815dafe,https://www.linkedin.com/in/rajaie-batniji-88101154
Collective Health,da5a60a6-06fa-bd2d-735c-69122815dafe,https://www.linkedin.com/in/alidiab
Colonies,876124da-06d0-4aae-8a2f-74effaaebcd2,https://www.linkedin.com/in/amaury-courbon-8553b729
Colonies,876124da-06d0-4aae-8a2f-74effaaebcd2,https://www.linkedin.com/in/francoisroth
Colonies,876124da-06d0-4aae-8a2f-74effaaebcd2,https://www.linkedin.com/in/alexandre-martin-0bb83540
Color,cf6d3339-99d3-6ff2-4709-3f071d130750,https://www.linkedin.com/in/othmanlaraki
Color,cf6d3339-99d3-6ff2-4709-3f071d130750,http://www.linkedin.com/in/eladgil
Columbia Care,069f5121-adba-7cee-3192-63453ab5278a,https://www.linkedin.com/in/michaelabbott3
Columbia Care,069f5121-adba-7cee-3192-63453ab5278a,https://www.linkedin.com/in/nicholas-vita-6a6a2430/
CommerceIQ,733122ad-3012-4848-98a4-10bbd40fb846,http://www.linkedin.com/in/gurushyam
CommonBond,16e1dfb3-0bd6-6aa9-d9cb-790e3f8de745,https://www.linkedin.com/in/daveklein
Commonwealth Fusion,e01f6e56-6b69-49a6-acef-62af7c5a5344,https://www.linkedin.com/in/martin-greenwald-98412314a/
Commonwealth Fusion,e01f6e56-6b69-49a6-acef-62af7c5a5344,https://www.linkedin.com/in/mumgaard/
Commure,84fc8b0c-c3eb-427a-ba70-e3f6cb5be352,http://www.linkedin.com/in/eugenekuznetsov
Compass,a144cec4-7a73-c500-e162-6fd608aab4d5,https://www.linkedin.com/in/ugodiggi
Compass,a144cec4-7a73-c500-e162-6fd608aab4d5,http://www.linkedin.com/in/robertreffkin
Compute North,973dbbc6-7b85-4fc3-bbea-887c6f622ca7,https://www.linkedin.com/in/daveperrill
Confluent,1c900e54-f53f-0aa7-eea0-584a3ec27c3a,http://www.linkedin.com/in/jaykreps
Connect Biopharmaceuticals,a4f43713-a40a-813f-2f22-d85afac20a56,https://www.linkedin.com/in/zhengwei2011/
Connect Biopharmaceuticals,a4f43713-a40a-813f-2f22-d85afac20a56,https://www.linkedin.com/in/-william-pan
Connect Midstream,b57f3b0d-3cc1-1799-2338-ecac2de725cd,https://www.linkedin.com/in/chad-cagle-18438633/
Connecteam,8e634886-ad2f-a8c0-eaf3-de0eedb0183a,https://www.linkedin.com/in/amir-nehemia-a914a773/
ConsenSys,d17e4f27-d1aa-821e-dd0b-1a456dd678e6,https://www.linkedin.com/in/chrislewicki/
ConsenSys,d17e4f27-d1aa-821e-dd0b-1a456dd678e6,https://www.linkedin.com/in/joseph-lubin-48406489
Contentful,c3c3b12b-b97e-897b-d4f9-ac3194cf6b06,http://www.linkedin.com/in/konietzke
Contentful,c3c3b12b-b97e-897b-d4f9-ac3194cf6b06,https://www.linkedin.com/in/panegri/
Contentsquare,7a0ff3c5-0350-e732-db34-8bc7ffb8fa50,https://www.linkedin.com/in/jonathancherki/
Contentstack,88327379-138a-4801-8126-8da7f91a07d4,https://www.linkedin.com/in/matthewbaier
Contentstack,88327379-138a-4801-8126-8da7f91a07d4,http://www.linkedin.com/in/nehasampat
Contentstack,88327379-138a-4801-8126-8da7f91a07d4,https://www.linkedin.com/in/patelnishant
